y,x,label,unix_time_conv
11.666666666666666,1511211396,11/20 12:56 PM,2017-11-21 05:56:36
8.211666666666666,1511211600,11/20 01:00 PM,2017-11-21 06:00:00
5.2558333333333325,1511212245,11/20 01:10 PM,2017-11-21 06:10:45
8.2025,1511213830,11/20 01:37 PM,2017-11-21 06:37:10
8.169166666666667,1511216418,11/20 02:20 PM,2017-11-21 07:20:18
8.169166564941406,1511218575,11/20 02:56 PM,2017-11-21 07:56:15
1.4358333333333337,1511222924,11/20 04:08 PM,2017-11-21 09:08:44
1.489166666666667,1511225072,11/20 04:44 PM,2017-11-21 09:44:32
1.4349999999999998,1511227209,11/20 05:20 PM,2017-11-21 10:20:09
1.418333333333333,1511229349,11/20 05:55 PM,2017-11-21 10:55:49
1.4308333333333334,1511231486,11/20 06:31 PM,2017-11-21 11:31:26
1.3266666666666669,1511233626,11/20 07:07 PM,2017-11-21 12:07:06
1.3183333333333327,1511235784,11/20 07:43 PM,2017-11-21 12:43:04
1.2341666666666669,1511237921,11/20 08:18 PM,2017-11-21 13:18:41
1.2766666666666662,1511240060,11/20 08:54 PM,2017-11-21 13:54:20
1.200833333333333,1511242197,11/20 09:29 PM,2017-11-21 14:29:57
1.200833333333333,1511244354,11/20 10:05 PM,2017-11-21 15:05:54
1.1199999999999999,1511246493,11/20 10:41 PM,2017-11-21 15:41:33
1.0066666666666666,1511248629,11/20 11:17 PM,2017-11-21 16:17:09
1.0333333333333339,1511250766,11/20 11:52 PM,2017-11-21 16:52:46
1.0650000000000002,1511252923,11/21 12:28 AM,2017-11-21 17:28:43
0.9691666666666663,1511255061,11/21 01:04 AM,2017-11-21 18:04:21
0.9899999999999997,1511257192,11/21 01:39 AM,2017-11-21 18:39:52
1.0091666666666665,1511259329,11/21 02:15 AM,2017-11-21 19:15:29
0.9333333333333323,1511261487,11/21 02:51 AM,2017-11-21 19:51:27
0.8691666666666672,1511263624,11/21 03:27 AM,2017-11-21 20:27:04
0.9191666666666668,1511265761,11/21 04:02 AM,2017-11-21 21:02:41
0.8083333333333323,1511267900,11/21 04:38 AM,2017-11-21 21:38:20
0.7775000000000011,1511270055,11/21 05:14 AM,2017-11-21 22:14:15
0.7874999999999991,1511272191,11/21 05:49 AM,2017-11-21 22:49:51
0.7483333333333325,1511274328,11/21 06:25 AM,2017-11-21 23:25:28
0.7766666666666661,1511276466,11/21 07:01 AM,2017-11-22 00:01:06
0.7550000000000002,1511278622,11/21 07:37 AM,2017-11-22 00:37:02
0.7208333333333338,1511280759,11/21 08:12 AM,2017-11-22 01:12:39
0.6741666666666669,1511282897,11/21 08:48 AM,2017-11-22 01:48:17
0.7291666666666666,1511285035,11/21 09:23 AM,2017-11-22 02:23:55
0.7383333333333345,1511287193,11/21 09:59 AM,2017-11-22 02:59:53
0.7150000000000011,1511289340,11/21 10:35 AM,2017-11-22 03:35:40
0.6433333333333332,1511291479,11/21 11:11 AM,2017-11-22 04:11:19
0.7066666666666658,1511293618,11/21 11:46 AM,2017-11-22 04:46:58
0.7299999999999992,1511295776,11/21 12:22 PM,2017-11-22 05:22:56
0.8099999999999999,1511296908,11/21 12:41 PM,2017-11-22 05:41:48
0.8308333333333332,1511298036,11/21 01:00 PM,2017-11-22 06:00:36
0.8516666666666666,1511299165,11/21 01:19 PM,2017-11-22 06:19:25
0.8566666666666668,1511300297,11/21 01:38 PM,2017-11-22 06:38:17
0.9466666666666678,1511301429,11/21 01:57 PM,2017-11-22 06:57:09
0.8599999999999994,1511302557,11/21 02:15 PM,2017-11-22 07:15:57
1.0716666666666665,1511303689,11/21 02:34 PM,2017-11-22 07:34:49
1.1483333333333334,1511304838,11/21 02:53 PM,2017-11-22 07:53:58
1.2225000000000001,1511305969,11/21 03:12 PM,2017-11-22 08:12:49
1.5966666666666665,1511310140,11/21 04:22 PM,2017-11-22 09:22:20
1.5866666666666671,1511314311,11/21 05:31 PM,2017-11-22 10:31:51
1.5341666666666665,1511318489,11/21 06:41 PM,2017-11-22 11:41:29
1.7358333333333331,1511322661,11/21 07:51 PM,2017-11-22 12:51:01
1.8175000000000001,1511326834,11/21 09:00 PM,2017-11-22 14:00:34
1.6341666666666665,1511331006,11/21 10:10 PM,2017-11-22 15:10:06
1.6337963386818213,1511332813,11/21 10:40 PM,2017-11-22 15:40:13
1.6337963386818213,1511334617,11/21 11:10 PM,2017-11-22 16:10:17
1.6337963386818213,1511336423,11/21 11:40 PM,2017-11-22 16:40:23
1.6337963386818213,1511338229,11/22 12:10 AM,2017-11-22 17:10:29
1.6337963386818213,1511340036,11/22 12:40 AM,2017-11-22 17:40:36
1.6337963386818213,1511341842,11/22 01:10 AM,2017-11-22 18:10:42
1.6337963386818213,1511343648,11/22 01:40 AM,2017-11-22 18:40:48
1.6337963386818213,1511345455,11/22 02:10 AM,2017-11-22 19:10:55
1.6337963386818213,1511347261,11/22 02:41 AM,2017-11-22 19:41:01
1.6337963386818213,1511349069,11/22 03:11 AM,2017-11-22 20:11:09
2.6975000000000002,1511350877,11/22 03:41 AM,2017-11-22 20:41:17
2.6976851710566763,1511352684,11/22 04:11 AM,2017-11-22 21:11:24
2.6976851710566763,1511354485,11/22 04:41 AM,2017-11-22 21:41:25
2.6976851710566763,1511356290,11/22 05:11 AM,2017-11-22 22:11:30
2.6976851710566763,1511358100,11/22 05:41 AM,2017-11-22 22:41:40
2.6976851710566763,1511359903,11/22 06:11 AM,2017-11-22 23:11:43
2.6976851710566763,1511361711,11/22 06:41 AM,2017-11-22 23:41:51
2.0283333333333338,1511363514,11/22 07:11 AM,2017-11-23 00:11:54
1.9816666666666667,1511365322,11/22 07:42 AM,2017-11-23 00:42:02
2.2049999999999996,1511367128,11/22 08:12 AM,2017-11-23 01:12:08
1.9200000000000006,1511368933,11/22 08:42 AM,2017-11-23 01:42:13
1.919999864366319,1511370064,11/22 09:01 AM,2017-11-23 02:01:04
2.0991666666666666,1511371190,11/22 09:19 AM,2017-11-23 02:19:50
2.315,1511372320,11/22 09:38 AM,2017-11-23 02:38:40
1.9883333333333333,1511373445,11/22 09:57 AM,2017-11-23 02:57:25
2.000833333333334,1511374575,11/22 10:16 AM,2017-11-23 03:16:15
2.000648074679905,1511375705,11/22 10:35 AM,2017-11-23 03:35:05
2.000648074679905,1511376834,11/22 10:53 AM,2017-11-23 03:53:54
2.203333333333333,1511377965,11/22 11:12 AM,2017-11-23 04:12:45
2.2029630166512946,1511379095,11/22 11:31 AM,2017-11-23 04:31:35
1.905,1511380226,11/22 11:50 AM,2017-11-23 04:50:26
1.8924999999999994,1511381358,11/22 12:09 PM,2017-11-23 05:09:18
1.8241666666666667,1511382490,11/22 12:28 PM,2017-11-23 05:28:10
1.9083333333333339,1511383622,11/22 12:47 PM,2017-11-23 05:47:02
1.6733333333333331,1511384751,11/22 01:05 PM,2017-11-23 06:05:51
1.8691666666666673,1511385900,11/22 01:25 PM,2017-11-23 06:25:00
1.8692592338279443,1511387033,11/22 01:43 PM,2017-11-23 06:43:53
1.9708333333333339,1511388164,11/22 02:02 PM,2017-11-23 07:02:44
1.7900000000000003,1511389292,11/22 02:21 PM,2017-11-23 07:21:32
1.6733333333333331,1511390420,11/22 02:40 PM,2017-11-23 07:40:20
1.6966666666666665,1511391547,11/22 02:59 PM,2017-11-23 07:59:07
1.6466666666666672,1511392678,11/22 03:17 PM,2017-11-23 08:17:58
1.6799999999999997,1511393819,11/22 03:36 PM,2017-11-23 08:36:59
1.6791666666666671,1511394951,11/22 03:55 PM,2017-11-23 08:55:51
1.6625000000000003,1511396084,11/22 04:14 PM,2017-11-23 09:14:44
1.6658333333333328,1511398904,11/22 05:01 PM,2017-11-23 10:01:44
1.7908333333333328,1511401724,11/22 05:48 PM,2017-11-23 10:48:44
1.6408333333333331,1511404546,11/22 06:35 PM,2017-11-23 11:35:46
1.6933333333333327,1511407361,11/22 07:22 PM,2017-11-23 12:22:41
1.4991666666666663,1511410185,11/22 08:09 PM,2017-11-23 13:09:45
1.551666666666667,1511413006,11/22 08:56 PM,2017-11-23 13:56:46
1.5241666666666671,1511415822,11/22 09:43 PM,2017-11-23 14:43:42
1.4750000000000003,1511418642,11/22 10:30 PM,2017-11-23 15:30:42
1.5041666666666664,1511421464,11/22 11:17 PM,2017-11-23 16:17:44
1.4458333333333329,1511424283,11/23 12:04 AM,2017-11-23 17:04:43
1.4400000000000002,1511427104,11/23 12:51 AM,2017-11-23 17:51:44
1.5283333333333335,1511429925,11/23 01:38 AM,2017-11-23 18:38:45
1.4666666666666661,1511432762,11/23 02:26 AM,2017-11-23 19:26:02
1.7558333333333327,1511435583,11/23 03:13 AM,2017-11-23 20:13:03
2.15,1511438405,11/23 04:00 AM,2017-11-23 21:00:05
2.1498148882830583,1511441222,11/23 04:47 AM,2017-11-23 21:47:02
2.1498148882830583,1511444038,11/23 05:33 AM,2017-11-23 22:33:58
2.3991666666666673,1511446857,11/23 06:20 AM,2017-11-23 23:20:57
2.0833333333333335,1511449675,11/23 07:07 AM,2017-11-24 00:07:55
2.0833333333333335,1511452496,11/23 07:54 AM,2017-11-24 00:54:56
2.0833333333333335,1511455310,11/23 08:41 AM,2017-11-24 01:41:50
1.760833333333333,1511458124,11/23 09:28 AM,2017-11-24 02:28:44
1.7491666666666663,1511460962,11/23 10:16 AM,2017-11-24 03:16:02
1.698333333333333,1511463776,11/23 11:02 AM,2017-11-24 04:02:56
2.044166666666667,1511466591,11/23 11:49 AM,2017-11-24 04:49:51
2.0608333333333335,1511469407,11/23 12:36 PM,2017-11-24 05:36:47
2.060648176405165,1511472224,11/23 01:23 PM,2017-11-24 06:23:44
2.625833333333334,1511475042,11/23 02:10 PM,2017-11-24 07:10:42
2.684166666666666,1511477860,11/23 02:57 PM,2017-11-24 07:57:40
2.705833333333333,1511483530,11/23 04:32 PM,2017-11-24 09:32:10
2.705462844283493,1511486348,11/23 05:19 PM,2017-11-24 10:19:08
2.705462844283493,1511489164,11/23 06:06 PM,2017-11-24 11:06:04
2.705462844283493,1511491982,11/23 06:53 PM,2017-11-24 11:53:02
2.044166666666667,1511494797,11/23 07:39 PM,2017-11-24 12:39:57
2.1233333333333335,1511497615,11/23 08:26 PM,2017-11-24 13:26:55
1.9883333333333333,1511500433,11/23 09:13 PM,2017-11-24 14:13:53
1.7808333333333337,1511503248,11/23 10:00 PM,2017-11-24 15:00:48
1.8033333333333335,1511506066,11/23 10:47 PM,2017-11-24 15:47:46
1.6149999999999995,1511508894,11/23 11:34 PM,2017-11-24 16:34:54
1.5608333333333337,1511511708,11/24 12:21 AM,2017-11-24 17:21:48
1.581666666666667,1511514526,11/24 01:08 AM,2017-11-24 18:08:46
1.5474999999999994,1511517341,11/24 01:55 AM,2017-11-24 18:55:41
1.5783333333333331,1511520162,11/24 02:42 AM,2017-11-24 19:42:42
1.5166666666666668,1511522976,11/24 03:29 AM,2017-11-24 20:29:36
1.4800000000000004,1511525791,11/24 04:16 AM,2017-11-24 21:16:31
1.4316666666666673,1511528606,11/24 05:03 AM,2017-11-24 22:03:26
1.4141666666666666,1511531421,11/24 05:50 AM,2017-11-24 22:50:21
1.3633333333333333,1511534236,11/24 06:37 AM,2017-11-24 23:37:16
1.2833333333333339,1511537049,11/24 07:24 AM,2017-11-25 00:24:09
1.3649999999999995,1511539865,11/24 08:11 AM,2017-11-25 01:11:05
1.2808333333333337,1511545533,11/24 09:45 AM,2017-11-25 02:45:33
1.2399999999999995,1511549707,11/24 10:55 AM,2017-11-25 03:55:07
1.2175,1511553877,11/24 12:04 PM,2017-11-25 05:04:37
1.1883333333333337,1511558049,11/24 01:14 PM,2017-11-25 06:14:09
1.0916666666666661,1511562219,11/24 02:23 PM,2017-11-25 07:23:39
1.0474999999999994,1511566391,11/24 03:33 PM,2017-11-25 08:33:11
1.013333333333333,1511570580,11/24 04:43 PM,2017-11-25 09:43:00
1.0650000000000002,1511574749,11/24 05:52 PM,2017-11-25 10:52:29
1.0083333333333329,1511578918,11/24 07:01 PM,2017-11-25 12:01:58
0.9408333333333326,1511583088,11/24 08:11 PM,2017-11-25 13:11:28
0.961666666666666,1511587277,11/24 09:21 PM,2017-11-25 14:21:17
0.9383333333333326,1511591442,11/24 10:30 PM,2017-11-25 15:30:42
0.8808333333333328,1511598322,11/25 12:25 AM,2017-11-25 17:25:22
0.8816666666666677,1511605215,11/25 02:20 AM,2017-11-25 19:20:15
0.8041666666666671,1511612087,11/25 04:14 AM,2017-11-25 21:14:47
0.7858333333333339,1511618963,11/25 06:09 AM,2017-11-25 23:09:23
0.7866666666666665,1511625828,11/25 08:03 AM,2017-11-26 01:03:48
0.7291666666666666,1511632698,11/25 09:58 AM,2017-11-26 02:58:18
0.5900000000000011,1511657159,11/25 04:45 PM,2017-11-26 09:45:59
0.6024999999999991,1511665382,11/25 07:03 PM,2017-11-26 12:03:02
0.5583333333333323,1511673623,11/25 09:20 PM,2017-11-26 14:20:23
0.6166666666666671,1511681852,11/25 11:37 PM,2017-11-26 16:37:32
0.6216666666666674,1511690084,11/26 01:54 AM,2017-11-26 18:54:44
0.4958333333333324,1511698319,11/26 04:11 AM,2017-11-26 21:11:59
0.5891666666666661,1511706550,11/26 06:29 AM,2017-11-26 23:29:10
0.5050000000000002,1511714782,11/26 08:46 AM,2017-11-27 01:46:22
0.6683333333333342,1511723016,11/26 11:03 AM,2017-11-27 04:03:36
0.7666666666666657,1511731252,11/26 01:20 PM,2017-11-27 06:20:52
1.2124999999999997,1511739481,11/26 03:38 PM,2017-11-27 08:38:01
1.4516666666666669,1511747708,11/26 05:55 PM,2017-11-27 10:55:08
1.3708333333333336,1511755950,11/26 08:12 PM,2017-11-27 13:12:30
1.3091666666666661,1511764173,11/26 10:29 PM,2017-11-27 15:29:33
1.2458333333333336,1511772412,11/27 12:46 AM,2017-11-27 17:46:52
1.1566666666666663,1511780630,11/27 03:03 AM,2017-11-27 20:03:50
1.0725000000000005,1511788847,11/27 05:20 AM,2017-11-27 22:20:47
1.0549999999999997,1511797059,11/27 07:37 AM,2017-11-28 00:37:39
0.9141666666666666,1511805299,11/27 09:54 AM,2017-11-28 02:54:59
0.8074999999999998,1511829761,11/27 04:42 PM,2017-11-28 09:42:41
0.6824999999999998,1511833923,11/27 05:52 PM,2017-11-28 10:52:03
0.7491666666666674,1511838089,11/27 07:01 PM,2017-11-28 12:01:29
0.6799999999999997,1511842277,11/27 08:11 PM,2017-11-28 13:11:17
0.728333333333334,1511846442,11/27 09:20 PM,2017-11-28 14:20:42
0.7016666666666657,1511859041,11/28 12:50 AM,2017-11-28 17:50:41
0.6383333333333331,1511863203,11/28 02:00 AM,2017-11-28 19:00:03
0.5858333333333334,1511867366,11/28 03:09 AM,2017-11-28 20:09:26
0.7108333333333334,1511871533,11/28 04:18 AM,2017-11-28 21:18:53
0.5883333333333335,1511875749,11/28 05:29 AM,2017-11-28 22:29:09
0.5608333333333325,1511879917,11/28 06:38 AM,2017-11-28 23:38:37
0.5208333333333334,1511884077,11/28 07:47 AM,2017-11-29 00:47:57
0.49833333333333246,1511888242,11/28 08:57 AM,2017-11-29 01:57:22
0.5925000000000011,1511892428,11/28 10:07 AM,2017-11-29 03:07:08
0.5508333333333345,1511896596,11/28 11:16 AM,2017-11-29 04:16:36
0.8350000000000009,1511908990,11/28 02:43 PM,2017-11-29 07:43:10
0.9058333333333337,1511913174,11/28 03:52 PM,2017-11-29 08:52:54
1.0841666666666672,1511917341,11/28 05:02 PM,2017-11-29 10:02:21
1.1075000000000006,1511921505,11/28 06:11 PM,2017-11-29 11:11:45
1.1883333333333337,1511925673,11/28 07:21 PM,2017-11-29 12:21:13
1.2241666666666664,1511929883,11/28 08:31 PM,2017-11-29 13:31:23
1.2349999999999994,1511934050,11/28 09:40 PM,2017-11-29 14:40:50
1.0991666666666664,1511942466,11/29 12:01 AM,2017-11-29 17:01:06
0.9308333333333323,1511966932,11/29 06:48 AM,2017-11-29 23:48:52
0.853333333333334,1511991382,11/29 01:36 PM,2017-11-30 06:36:22
0.8150000000000001,1512015841,11/29 08:24 PM,2017-11-30 13:24:01
0.6950000000000003,1512040306,11/30 03:11 AM,2017-11-30 20:11:46
0.6074999999999994,1512064744,11/30 09:59 AM,2017-12-01 02:59:04
0.6041666666666666,1512089192,11/30 04:46 PM,2017-12-01 09:46:32
0.6791666666666671,1512113659,11/30 11:34 PM,2017-12-01 16:34:19
0.5300000000000011,1512162580,12/01 01:09 PM,2017-12-02 06:09:40
0.4416666666666676,1512187044,12/01 07:57 PM,2017-12-02 12:57:24
0.4383333333333326,1512211489,12/02 02:44 AM,2017-12-02 19:44:49
0.426666666666667,1512235925,12/02 09:32 AM,2017-12-03 02:32:05
0.39083333333333314,1512260388,12/02 04:19 PM,2017-12-03 09:19:48
0.4991666666666674,1512284828,12/02 11:07 PM,2017-12-03 16:07:08
0.4108333333333339,1512309280,12/03 05:54 AM,2017-12-03 22:54:40
0.36666666666666714,1512333739,12/03 12:42 PM,2017-12-04 05:42:19
0.340000000000001,1512358186,12/03 07:29 PM,2017-12-04 12:29:46
0.32083333333333286,1512382612,12/04 02:16 AM,2017-12-04 19:16:52
0.22666666666666657,1512407051,12/04 09:04 AM,2017-12-05 02:04:11
0.1541666666666662,1512431473,12/04 03:51 PM,2017-12-05 08:51:13
0.13666666666666552,1512455905,12/04 10:38 PM,2017-12-05 15:38:25
0.03666666666666648,1512480336,12/05 05:25 AM,2017-12-05 22:25:36
0.020000000000000757,1512504744,12/05 12:12 PM,2017-12-06 05:12:24
-0.015000000000000568,1512529160,12/05 06:59 PM,2017-12-06 11:59:20
0.08250000000000075,1512553593,12/06 01:46 AM,2017-12-06 18:46:33
0.021666666666665908,1512577997,12/06 08:33 AM,2017-12-07 01:33:17
-0.04583333333333428,1512602409,12/06 03:20 PM,2017-12-07 08:20:09
-0.046666666666666856,1512626852,12/06 10:07 PM,2017-12-07 15:07:32
-0.1300000000000002,1512651258,12/07 04:54 AM,2017-12-07 21:54:18
-0.06750000000000018,1512675662,12/07 11:41 AM,2017-12-08 04:41:02
-0.13333333333333286,1512700120,12/07 06:28 PM,2017-12-08 11:28:40
-0.10166666666666657,1512724529,12/08 01:15 AM,2017-12-08 18:15:29
-0.149166666666666,1512748926,12/08 08:02 AM,2017-12-09 01:02:06
-0.17166666666666686,1512773361,12/08 02:49 PM,2017-12-09 07:49:21
