y,x,label,unix_time_conv
0.03249999999999886,1510651406,11/14 01:23 AM,2017-11-14 18:23:26
0.033333333333333805,1510675116,11/14 07:58 AM,2017-11-15 00:58:36
-0.3791666666666676,1510698856,11/14 02:34 PM,2017-11-15 07:34:16
-0.33833333333333354,1510722606,11/14 09:10 PM,2017-11-15 14:10:06
0.04833333333333437,1510746342,11/15 03:45 AM,2017-11-15 20:45:42
0.07416666666666553,1510770054,11/15 10:20 AM,2017-11-16 03:20:54
0.004166666666667614,1510793763,11/15 04:56 PM,2017-11-16 09:56:03
0.03166666666666629,1510817463,11/15 11:31 PM,2017-11-16 16:31:03
0.03666666666666648,1510841163,11/16 06:06 AM,2017-11-16 23:06:03
-0.0016666666666675194,1510864865,11/16 12:41 PM,2017-11-17 05:41:05
0.04583333333333428,1510888570,11/16 07:16 PM,2017-11-17 12:16:10
0.0266666666666661,1510912269,11/17 01:51 AM,2017-11-17 18:51:09
0.038333333333333997,1510935968,11/17 08:26 AM,2017-11-18 01:26:08
-0.00833333333333286,1510959682,11/17 03:01 PM,2017-11-18 08:01:22
0.02500000000000095,1510983388,11/17 09:36 PM,2017-11-18 14:36:28
0.021666666666665908,1511007090,11/18 04:11 AM,2017-11-18 21:11:30
-0.4091666666666664,1511030799,11/18 10:46 AM,2017-11-19 03:46:39
0.00333333333333267,1511054550,11/18 05:22 PM,2017-11-19 10:22:30
0.021666666666665908,1511078246,11/18 11:57 PM,2017-11-19 16:57:26
0.05416666666666714,1511101933,11/19 06:32 AM,2017-11-19 23:32:13
0.07166666666666781,1511125651,11/19 01:07 PM,2017-11-20 06:07:31
0.021666666666665908,1511149376,11/19 07:42 PM,2017-11-20 12:42:56
0.06083333333333248,1511173072,11/20 02:17 AM,2017-11-20 19:17:52
-0.00833333333333286,1511196790,11/20 08:53 AM,2017-11-21 01:53:10
0.0016666666666675194,1511220517,11/20 03:28 PM,2017-11-21 08:28:37
0.01166666666666553,1511228509,11/20 05:41 PM,2017-11-21 10:41:49
0.04249999999999924,1511236494,11/20 07:54 PM,2017-11-21 12:54:54
0.4733333333333339,1511244475,11/20 10:07 PM,2017-11-21 15:07:55
0.5166666666666669,1511252452,11/21 12:20 AM,2017-11-21 17:20:52
0.5499999999999995,1511260428,11/21 02:33 AM,2017-11-21 19:33:48
0.07083333333333286,1511268404,11/21 04:46 AM,2017-11-21 21:46:44
0.1266666666666675,1511276387,11/21 06:59 AM,2017-11-21 23:59:47
0.0625,1511284377,11/21 09:12 AM,2017-11-22 02:12:57
0.03999999999999915,1511292378,11/21 11:26 AM,2017-11-22 04:26:18
0.01333333333333305,1511300375,11/21 01:39 PM,2017-11-22 06:39:35
-0.10416666666666667,1511301494,11/21 01:58 PM,2017-11-22 06:58:14
0.20583333333333323,1511302613,11/21 02:16 PM,2017-11-22 07:16:53
0.10916666666666686,1511303732,11/21 02:35 PM,2017-11-22 07:35:32
0.10416666666666667,1511304857,11/21 02:54 PM,2017-11-22 07:54:17
-0.5324999999999989,1511305975,11/21 03:12 PM,2017-11-22 08:12:55
0.5016666666666664,1511310040,11/21 04:20 PM,2017-11-22 09:20:40
-0.5499999999999995,1511314109,11/21 05:28 PM,2017-11-22 10:28:29
0.08583333333333343,1511318173,11/21 06:36 PM,2017-11-22 11:36:13
-0.010833333333332954,1511322240,11/21 07:44 PM,2017-11-22 12:44:00
0.010833333333332954,1511326306,11/21 08:51 PM,2017-11-22 13:51:46
-0.030833333333333712,1511330370,11/21 09:59 PM,2017-11-22 14:59:30
-0.03666666666666648,1511332145,11/21 10:29 PM,2017-11-22 15:29:05
-0.024166666666666003,1511333921,11/21 10:58 PM,2017-11-22 15:58:41
0.044166666666666764,1511335695,11/21 11:28 PM,2017-11-22 16:28:15
0.09416666666666629,1511337478,11/21 11:57 PM,2017-11-22 16:57:58
0.08333333333333333,1511339253,11/22 12:27 AM,2017-11-22 17:27:33
-0.05416666666666714,1511341037,11/22 12:57 AM,2017-11-22 17:57:17
0.08166666666666582,1511342811,11/22 01:26 AM,2017-11-22 18:26:51
0.08500000000000085,1511344586,11/22 01:56 AM,2017-11-22 18:56:26
1.5016666666666663,1511346361,11/22 02:26 AM,2017-11-22 19:26:01
1.7175,1511348137,11/22 02:55 AM,2017-11-22 19:55:37
1.9349999999999998,1511349920,11/22 03:25 AM,2017-11-22 20:25:20
2.155,1511351695,11/22 03:54 AM,2017-11-22 20:54:55
2.3125,1511353470,11/22 04:24 AM,2017-11-22 21:24:30
2.4608333333333334,1511355244,11/22 04:54 AM,2017-11-22 21:54:04
2.5741666666666667,1511357020,11/22 05:23 AM,2017-11-22 22:23:40
2.6075000000000004,1511358790,11/22 05:53 AM,2017-11-22 22:53:10
2.6208333333333336,1511360565,11/22 06:22 AM,2017-11-22 23:22:45
2.606666666666667,1511362339,11/22 06:52 AM,2017-11-22 23:52:19
2.5875,1511364115,11/22 07:21 AM,2017-11-23 00:21:55
2.546666666666667,1511365891,11/22 07:51 AM,2017-11-23 00:51:31
2.508333333333333,1511367665,11/22 08:21 AM,2017-11-23 01:21:05
2.434166666666666,1511369440,11/22 08:50 AM,2017-11-23 01:50:40
2.3550000000000004,1511370558,11/22 09:09 AM,2017-11-23 02:09:18
